user_id,tenure_days,num_trades_30d,avg_trade_size,deposit_30d,withdrawal_30d,account_balance,num_support_tickets,is_verified,account_type,country,churn
U101104,950,12,93.67,223.02,72.94,828.47,0.0,1,standard,ID,0
U101105,34,10,133.44,475.11,646.65,946.58,1.0,1,standard,IN,0
U101106,90,7,546.79,606.96,40.61,307.04,2.0,1,standard,IN,0
U101107,255,7,618.56,313.02,185.8,1919.66,0.0,1,premium,AE,0
U101108,214,13,127.22,1275.46,147.69,566.19,0.0,1,premium,IN,0
U101109,30,8,305.51,457.9,284.72,5136.48,1.0,0,premium,IN,0
U101110,304,13,,705.1,188.1,3679.9,3.0,1,standard,ZA,1
U101111,45,5,71.67,722.25,285.55,779.5,0.0,1,standard,IN,0
U101112,45,7,417.39,67.54,319.97,612.79,0.0,1,vip,IN,0
U101113,138,9,229.44,577.88,144.85,2392.29,1.0,1,standard,IN,0
U101114,161,3,168.78,626.14,316.56,789.54,1.0,1,standard,AE,0
U101115,156,11,365.96,219.27,316.16,158.2,0.0,1,standard,IN,0
U101116,17,5,108.73,186.19,323.02,2316.78,0.0,1,standard,AE,0
U101117,377,6,47.79,66.05,25.86,1358.47,1.0,1,standard,AE,0
U101118,55,8,402.45,1002.21,462.97,1528.98,1.0,1,standard,IN,0
U101119,24,4,536.9,152.84,67.27,656.32,2.0,1,premium,AE,1
U101120,395,5,32.76,70.09,610.13,6510.86,0.0,1,standard,ZA,0
U101121,560,15,500.37,261.28,269.85,4519.08,1.0,1,standard,IN,0
U101122,356,4,715.47,125.07,306.56,195.98,0.0,0,premium,ZA,0
U101123,298,5,,68.54,548.15,857.31,1.0,1,vip,ZA,0
U101124,191,14,392.51,1760.18,40.44,479.05,1.0,1,standard,IN,0
U101125,144,5,239.72,116.49,330.37,1641.53,0.0,1,standard,IN,0
U101126,16,12,407.35,163.39,357.19,2085.12,1.0,1,standard,ID,1
U101127,94,13,217.81,396.95,666.07,6440.01,0.0,1,premium,IN,0
U101128,83,5,354.6,67.13,91.9,3549.31,2.0,1,vip,AE,1
U101129,54,6,50.25,326.59,584.93,,0.0,1,standard,ZA,0
U101130,231,8,126.32,594.42,398.3,3770.07,0.0,1,premium,ZA,0
U101131,123,8,302.48,434.07,3.62,1013.67,0.0,1,standard,ID,0
U101132,15,6,129.66,517.44,501.07,1798.62,0.0,0,standard,Other,0
U101133,44,3,247.85,315.84,25.34,484.75,0.0,1,standard,ID,0
U101134,206,10,745.34,227.04,257.99,737.51,0.0,1,standard,IN,0
U101135,14,6,52.71,525.51,212.4,608.58,1.0,1,standard,ZA,0
U101136,342,7,189.74,495.35,134.42,1364.62,2.0,1,standard,Other,0
U101137,123,4,167.52,110.61,495.82,2166.59,2.0,1,standard,ZA,0
U101138,117,7,441.11,391.8,1784.22,1257.45,1.0,1,standard,Other,1
U101139,161,10,457.46,335.77,213.91,2881.65,0.0,1,standard,AE,0
U101140,313,4,502.27,606.98,385.74,1621.12,0.0,1,premium,AE,0
U101141,76,10,168.89,471.81,425.06,2674.85,0.0,1,standard,AE,0
U101142,203,7,68.9,926.84,651.08,1012.08,1.0,1,premium,ZA,0
U101143,150,11,175.06,745.73,99.53,370.15,1.0,1,standard,IN,0
U101144,55,9,220.46,817.22,33.55,918.29,0.0,1,premium,ID,0
U101145,379,7,367.96,621.08,152.75,1059.27,0.0,1,standard,IN,0
U101146,287,9,357.29,788.32,596.66,1337.75,0.0,1,standard,ZA,0
U101147,193,6,336.79,247.57,171.29,3120.71,0.0,1,standard,PH,0
U101148,342,8,481.84,722.42,130.67,1993.62,1.0,1,standard,AE,0
U101149,363,6,316.95,337.42,23.51,1311.59,2.0,1,standard,AE,0
U101150,221,8,126.42,70.42,190.46,882.27,2.0,0,standard,IN,0
U101151,326,10,293.1,714.35,413.54,,0.0,1,premium,IN,1
U101152,215,9,403.39,437.03,265.91,1033.26,0.0,1,premium,ID,0
U101153,205,7,500.24,1052.09,83.5,,1.0,1,standard,PH,0
U101154,173,13,288.67,387.76,494.26,340.28,,1,premium,PH,0
U101155,251,9,271.98,158.51,78.97,1103.11,0.0,1,standard,AE,0
U101156,31,10,242.63,204.45,190.62,1206.51,0.0,1,premium,AE,0
U101157,382,7,360.31,288.11,319.36,914.02,0.0,1,standard,IN,0
U101158,369,9,623.55,448.29,268.11,,0.0,1,standard,AE,0
U101159,5,7,454.63,797.16,368.69,695.17,0.0,1,standard,AE,0
U101160,314,9,492.79,440.16,361.54,3447.54,0.0,1,standard,AE,0
U101161,24,10,67.79,107.75,60.16,484.76,0.0,1,standard,IN,0
U101162,73,6,296.04,453.14,91.02,643.55,2.0,1,standard,ID,0
U101163,244,6,380.94,897.61,427.77,713.75,0.0,1,premium,ZA,0
U101164,31,1,645.83,395.55,391.51,485.82,0.0,1,standard,AE,0
U101165,306,10,215.22,514.45,166.92,950.24,2.0,1,standard,PH,0
U101166,321,5,34.79,327.13,69.04,2880.15,1.0,0,standard,AE,0
U101167,127,13,194.28,324.54,670.62,350.49,0.0,1,standard,IN,0
U101168,1,13,152.93,821.5,119.5,1822.66,0.0,1,standard,ZA,0
U101169,60,11,94.32,666.96,327.84,1316.62,0.0,1,standard,IN,0
U101170,172,9,160.01,1861.5,292.28,2248.01,1.0,1,standard,ZA,0
U101171,715,7,215.22,227.27,129.98,1199.94,1.0,1,standard,Other,0
U101172,179,6,296.77,181.49,184.14,2657.55,0.0,1,standard,AE,0
U101173,54,9,304.02,73.82,267.86,1173.07,1.0,0,standard,ID,1
U101174,180,8,200.06,285.36,427.96,262.84,0.0,0,standard,AE,0
U101175,139,6,270.89,341.32,156.99,1415.21,,1,standard,IN,0
U101176,272,10,384.1,172.89,328.65,2289.17,0.0,1,premium,AE,0
U101177,20,9,154.58,525.32,600.95,221.34,0.0,1,standard,ZA,0
U101178,257,7,46.54,677.72,194.56,1914.94,3.0,1,standard,AE,1
U101179,140,10,204.1,505.78,44.25,1021.07,1.0,1,standard,IN,0
U101180,593,8,267.65,123.26,56.87,1060.33,0.0,1,premium,AE,0
U101181,75,6,15.96,187.02,402.56,932.22,1.0,1,standard,AE,1
U101182,180,7,25.82,380.14,98.28,1455.26,3.0,0,standard,AE,0
U101183,483,10,388.58,863.3,280.61,2549.4,1.0,1,standard,ZA,0
U101184,19,5,137.23,312.66,200.17,731.93,0.0,1,standard,Other,0
U101185,498,9,313.0,26.36,135.05,2035.76,0.0,0,standard,ID,0
U101186,209,5,436.75,282.87,178.09,538.38,2.0,1,standard,ZA,0
U101187,12,8,308.52,359.64,146.38,,1.0,1,standard,PH,0
U101188,64,4,100.73,1136.75,147.03,2024.83,0.0,1,standard,ID,0
U101189,221,7,557.45,25.9,280.01,2335.59,1.0,1,standard,IN,1
U101190,12,5,132.76,681.8,61.68,1512.99,0.0,1,premium,Other,0
U101191,157,16,84.58,75.27,33.49,2313.32,1.0,1,standard,Other,0
U101192,76,2,59.26,233.7,75.74,454.26,1.0,1,premium,AE,0
U101193,174,8,186.86,492.14,756.93,2999.87,2.0,1,standard,ZA,0
U101194,8,9,361.95,753.83,215.95,1364.95,0.0,0,standard,ZA,0
U101195,369,11,51.88,188.89,42.36,3542.58,0.0,0,standard,ZA,0
U101196,653,8,81.83,241.58,45.41,1152.55,1.0,1,premium,PH,0
U101197,624,6,263.99,308.88,374.17,1021.31,0.0,1,premium,ZA,0
U101198,249,11,400.23,177.99,726.08,669.24,1.0,1,standard,ID,0
U101199,25,7,443.77,1054.09,106.53,1477.71,1.0,1,premium,PH,0
U101200,255,10,319.42,435.25,118.6,1729.4,0.0,1,standard,IN,0
U101201,4,10,117.91,636.76,1249.11,570.96,0.0,1,premium,ZA,0
U101202,4,8,165.53,312.37,123.8,666.69,0.0,1,premium,ZA,0
U101203,70,7,397.29,309.95,250.24,444.21,0.0,1,vip,Other,0
U101204,120,3,90.97,807.69,85.16,,3.0,1,standard,Other,0
U101205,264,13,288.94,356.58,210.5,3353.27,1.0,1,standard,ID,0
U101206,206,7,103.06,557.75,901.22,988.97,0.0,1,standard,ID,0
U101207,106,7,356.76,258.29,211.94,609.74,0.0,1,standard,ZA,0
U101208,57,12,212.2,194.04,202.05,671.99,1.0,1,standard,ZA,0
U101209,1053,5,202.59,420.53,39.95,680.59,2.0,1,standard,ZA,0
U101210,99,7,91.09,157.93,221.7,2558.82,1.0,1,standard,IN,0
U101211,108,7,69.07,59.9,444.45,2521.85,0.0,1,standard,ID,0
U101212,32,6,393.48,260.2,1064.84,1017.3,1.0,1,standard,IN,0
U101213,285,9,,1241.93,410.02,2838.39,2.0,1,standard,AE,0
U101214,212,6,673.97,543.0,68.82,1235.01,0.0,1,premium,ZA,0
U101215,44,7,115.2,222.02,497.54,940.01,0.0,1,standard,Other,0
U101216,15,11,188.1,561.57,24.98,1702.77,3.0,1,vip,Other,1
U101217,205,10,801.45,899.56,552.58,3723.71,1.0,1,standard,ID,0
U101218,191,4,114.67,175.32,502.45,,1.0,1,standard,PH,0
U101219,57,11,635.38,560.79,363.78,2010.94,1.0,1,standard,ZA,0
U101220,542,9,165.78,253.94,247.56,2499.31,3.0,1,standard,AE,0
U101221,29,11,830.17,977.54,8.87,3045.3,0.0,1,standard,AE,0
U101222,101,4,499.17,219.01,819.32,2426.93,0.0,1,standard,ZA,0
U101223,517,7,229.58,246.18,145.77,368.13,2.0,1,vip,IN,0
U101224,97,7,,512.85,776.56,1932.98,0.0,1,premium,ID,1
U101225,183,12,328.96,151.26,201.3,1251.76,1.0,1,standard,ID,0
U101226,91,7,321.22,141.09,270.5,6253.39,,1,standard,PH,0
U101227,57,14,565.22,946.93,251.92,4486.13,0.0,0,standard,ZA,1
U101228,744,7,1112.96,809.34,149.74,1343.06,0.0,0,standard,PH,0
U101229,94,3,255.77,653.62,70.8,1146.83,0.0,1,standard,PH,0
U101230,404,9,455.52,189.27,424.01,3124.91,1.0,1,standard,Other,0
U101231,47,13,412.89,368.95,27.15,406.06,1.0,1,standard,Other,0
U101232,43,6,236.64,411.37,269.01,1099.87,1.0,1,standard,AE,0
U101233,5,5,157.05,1186.02,68.16,2173.65,0.0,1,standard,Other,0
U101234,189,6,341.75,342.97,266.66,570.78,0.0,1,premium,IN,0
U101235,82,5,60.98,172.0,295.39,243.29,1.0,1,premium,ZA,0
U101236,359,5,216.94,608.26,427.85,1971.25,0.0,0,standard,Other,0
U101237,115,6,258.65,419.44,506.35,1584.11,1.0,1,standard,AE,0
U101238,620,15,475.84,673.77,137.76,2986.15,1.0,1,standard,Other,0
U101239,36,7,432.67,1039.0,64.11,520.58,1.0,1,premium,Other,0
U101240,365,9,341.03,1087.12,4.87,968.94,1.0,1,premium,Other,0
U101241,269,10,650.31,213.01,456.22,533.84,1.0,1,standard,PH,0
U101242,265,10,304.75,260.06,40.3,1991.26,2.0,1,standard,IN,1
U101243,335,7,,17.34,355.18,158.75,0.0,1,premium,IN,0
U101244,257,9,266.35,169.22,1175.32,1619.23,0.0,1,standard,PH,1
U101245,177,6,46.27,335.25,49.88,3708.48,1.0,1,premium,AE,0
U101246,25,7,271.32,962.72,222.22,4156.08,1.0,1,standard,Other,0
U101247,5,9,436.44,324.41,143.54,2091.99,1.0,1,standard,AE,0
U101248,456,7,521.87,754.26,660.41,1581.37,0.0,0,standard,ID,0
U101249,172,5,66.41,200.18,82.74,3451.45,1.0,0,standard,AE,1
U101250,286,9,70.46,113.52,162.68,1185.65,1.0,1,standard,AE,1
U101251,118,5,271.43,359.92,37.7,1605.28,2.0,1,premium,ID,0
U101252,22,8,191.38,463.2,123.03,1779.14,0.0,1,standard,ZA,0
U101253,24,5,632.39,172.46,43.3,1225.48,0.0,0,standard,IN,0
U101254,208,12,,94.64,273.84,841.1,0.0,1,standard,AE,0
U101255,101,6,797.63,222.9,808.69,1990.35,1.0,0,premium,ID,0
U101256,40,9,258.84,603.48,236.12,1607.74,1.0,1,standard,PH,1
U101257,121,1,60.2,358.94,467.18,2096.33,0.0,0,standard,AE,0
U101258,11,9,176.21,136.13,57.2,893.42,0.0,1,standard,ZA,1
U101259,156,8,61.51,158.83,40.73,1393.85,1.0,1,standard,IN,0
U101260,56,10,67.45,660.47,326.94,1584.21,1.0,0,vip,Other,0
U101261,287,10,523.24,302.58,567.21,2245.86,2.0,1,standard,AE,0
U101262,66,5,231.97,67.43,105.99,807.8,0.0,0,vip,AE,0
U101263,109,12,449.62,881.51,146.93,1752.45,0.0,0,premium,AE,0
U101264,2,3,785.76,73.38,8.9,1964.68,0.0,1,standard,PH,0
U101265,13,6,70.73,787.56,543.97,402.1,1.0,1,premium,Other,1
U101266,89,6,526.37,205.62,116.6,1202.2,0.0,1,premium,PH,0
U101267,117,8,217.99,127.4,257.16,1810.69,1.0,1,premium,ZA,0
U101268,164,4,138.88,405.4,165.64,623.04,1.0,0,standard,AE,0
U101269,62,8,125.09,285.14,705.72,3107.96,,1,premium,AE,0
U101270,213,7,170.16,219.34,22.83,1650.81,1.0,0,standard,Other,0
U101271,354,6,485.62,424.94,331.59,1757.02,1.0,1,premium,ZA,1
U101272,272,5,533.57,86.92,164.65,3533.87,0.0,0,standard,ID,0
U101273,7,12,109.62,384.86,328.41,1031.98,0.0,1,standard,ZA,0
U101274,117,14,519.78,409.53,74.28,2793.37,0.0,1,standard,AE,1
U101275,19,10,292.41,204.03,138.81,1739.1,1.0,1,standard,Other,0
U101276,49,7,173.61,0.96,5.2,1587.83,0.0,1,premium,ZA,0
U101277,777,3,747.97,297.73,46.84,2896.09,0.0,1,premium,ID,0
U101278,27,4,336.81,289.39,18.85,,0.0,0,standard,ID,1
U101279,124,14,414.67,262.05,339.55,3000.61,0.0,1,standard,PH,0
U101280,173,6,200.17,41.73,410.75,481.3,2.0,1,standard,IN,0
U101281,218,10,683.41,388.51,102.68,2903.64,0.0,1,standard,AE,0
U101282,147,10,248.67,719.29,523.48,656.25,1.0,1,standard,AE,0
U101283,1,10,174.11,273.55,331.71,235.91,0.0,1,premium,AE,1
U101284,71,9,125.07,88.2,96.97,127.86,1.0,1,premium,ID,0
U101285,131,9,813.03,505.54,27.64,3602.67,0.0,1,standard,ZA,0
U101286,16,5,123.62,1055.67,14.02,,0.0,1,standard,Other,0
U101287,77,8,421.44,135.29,55.85,2912.03,1.0,1,standard,PH,0
U101288,6,6,66.52,140.73,1012.32,148.19,1.0,0,standard,ID,1
U101289,14,10,39.45,899.96,492.77,595.38,0.0,1,vip,Other,0
U101290,91,11,85.11,297.1,511.34,2188.86,0.0,0,standard,Other,1
U101291,25,9,85.3,36.88,78.53,2118.26,0.0,1,standard,ZA,0
U101292,150,8,178.55,1308.14,474.11,2003.33,2.0,1,standard,AE,0
U101293,210,9,609.67,7.96,239.44,1037.54,3.0,1,standard,IN,0
U101294,290,5,484.86,28.5,569.13,,0.0,0,standard,IN,0
U101295,40,12,995.2,97.25,497.32,1094.07,2.0,1,standard,Other,0
U101296,32,5,383.76,621.1,466.94,1494.34,0.0,1,premium,ID,0
U101297,19,10,215.49,665.01,139.88,3499.2,1.0,1,standard,PH,0
U101298,182,9,338.79,71.42,244.99,1094.46,0.0,1,standard,PH,0
U101299,220,14,147.61,146.42,135.98,1460.94,0.0,0,premium,ZA,0
U101300,5,11,171.66,449.62,142.69,234.02,1.0,1,standard,AE,0
U101301,495,10,260.84,1044.46,181.78,3765.25,3.0,1,premium,AE,0
U101302,9,14,347.14,6.27,115.88,3430.88,1.0,0,standard,PH,0
U101303,140,10,266.91,31.25,504.99,668.85,0.0,1,standard,ZA,0
U101304,222,8,467.17,204.91,393.89,886.81,1.0,1,standard,ID,0
U101305,368,7,153.96,55.7,926.6,888.67,1.0,1,premium,AE,0
U101306,225,10,,859.19,41.29,443.48,0.0,1,standard,AE,0
U101307,291,6,278.44,319.08,393.31,2898.73,2.0,0,premium,AE,0
U101308,74,8,267.81,800.12,80.68,823.05,0.0,1,standard,ID,0
U101309,303,7,113.36,454.38,311.59,1200.47,0.0,1,standard,ID,0
U101310,15,12,275.99,603.65,355.54,544.91,0.0,0,standard,Other,0
U101311,405,4,520.46,170.13,166.07,727.97,0.0,1,standard,Other,0
U101312,142,11,271.69,23.82,385.8,551.47,1.0,1,premium,ID,0
U101313,305,10,64.51,282.16,176.79,605.07,0.0,1,premium,PH,0
U101314,108,8,156.72,723.67,273.01,364.73,1.0,1,standard,PH,0
U101315,185,8,586.96,1280.31,77.85,121.65,2.0,1,standard,PH,0
U101316,134,13,452.35,263.78,689.05,1269.07,1.0,1,premium,IN,0
U101317,236,11,499.18,624.61,104.25,3608.99,1.0,1,premium,IN,0
U101318,15,9,88.07,166.69,313.47,1675.8,0.0,1,standard,IN,0
U101319,11,6,216.57,224.51,39.94,2109.66,0.0,0,standard,Other,0
U101320,51,2,329.02,313.22,52.16,1673.53,1.0,0,premium,PH,0
U101321,31,11,189.43,1109.85,85.0,167.43,1.0,0,standard,AE,0
U101322,369,7,176.49,606.03,174.15,127.53,1.0,0,standard,IN,0
U101323,44,15,82.7,535.98,191.15,615.96,0.0,1,standard,ID,0
U101324,670,6,84.46,1064.96,1015.65,1444.58,1.0,1,standard,IN,0
U101325,73,8,208.98,145.69,343.68,2405.46,1.0,1,standard,AE,0
U101326,36,5,426.47,261.14,233.96,3612.17,1.0,0,standard,PH,1
U101327,280,10,318.81,539.51,464.36,777.47,0.0,0,standard,AE,0
U101328,193,5,646.55,192.15,59.73,1114.99,2.0,1,premium,IN,0
U101329,124,4,367.4,249.15,9.53,2001.69,0.0,1,standard,Other,0
U101330,145,5,1136.51,419.04,237.24,1680.76,2.0,1,standard,PH,0
U101331,228,9,394.59,324.68,181.69,1614.28,0.0,1,premium,IN,0
U101332,46,10,119.73,103.98,21.14,553.24,0.0,1,standard,Other,0
U101333,1009,10,134.65,164.31,444.19,640.5,0.0,1,standard,Other,0
U101334,662,4,166.85,102.67,127.29,267.56,0.0,1,premium,AE,0
U101335,189,11,251.45,623.17,133.17,748.49,0.0,1,standard,AE,0
U101336,40,9,259.03,158.18,191.72,242.0,2.0,0,standard,IN,0
U101337,205,6,103.77,541.74,440.24,1915.28,0.0,1,standard,Other,0
U101338,13,12,206.53,387.94,63.91,2655.88,1.0,1,standard,PH,0
U101339,5,8,139.4,331.62,169.83,983.98,1.0,1,premium,AE,0
U101340,53,7,611.59,82.17,223.75,1167.24,0.0,1,standard,ID,0
U101341,111,5,277.34,384.01,290.87,1811.64,1.0,1,standard,ZA,1
U101342,364,10,340.44,496.29,45.36,2804.79,3.0,0,standard,IN,1
U101343,233,9,337.16,626.77,156.86,2374.59,0.0,1,premium,ZA,0
U101344,244,8,175.64,101.15,775.63,4477.12,1.0,1,premium,IN,0
U101345,99,9,831.01,270.03,519.77,2024.2,0.0,1,standard,IN,0
U101346,76,7,352.72,762.02,831.28,2074.63,2.0,0,standard,IN,1
U101347,83,2,208.91,698.55,284.88,1722.13,0.0,1,premium,Other,0
U101348,790,4,405.92,313.41,221.67,1727.34,1.0,1,standard,Other,0
U101349,7,7,92.77,78.89,50.83,822.95,0.0,1,standard,Other,0
U101350,363,4,398.9,655.16,758.27,1235.9,0.0,1,vip,Other,0
U101351,155,6,250.91,338.51,82.54,895.73,2.0,1,standard,AE,1
U101352,103,9,198.91,127.89,138.67,378.12,1.0,1,standard,Other,0
U101353,232,4,181.41,279.03,217.55,3473.47,1.0,1,standard,AE,0
U101354,120,10,700.29,81.65,342.11,4830.67,1.0,1,standard,PH,0
U101355,372,7,122.67,651.9,72.07,1711.54,0.0,1,standard,ID,0
U101356,415,11,670.36,39.01,138.99,1102.91,0.0,1,standard,AE,0
U101357,98,4,73.25,804.21,117.59,882.06,1.0,1,standard,IN,0
U101358,58,16,72.84,430.96,126.99,864.14,0.0,1,premium,IN,1
U101359,161,8,605.77,83.46,62.06,2994.37,2.0,0,standard,ZA,0
U101360,438,5,327.32,254.77,350.43,689.8,1.0,1,standard,ZA,0
U101361,42,8,198.18,228.19,479.95,1585.64,1.0,1,standard,PH,1
U101362,175,4,155.37,138.62,1249.51,953.26,0.0,1,standard,IN,0
U101363,179,8,551.37,396.14,354.11,3937.59,1.0,1,standard,ZA,0
U101364,237,9,393.5,1077.29,38.37,782.31,1.0,1,standard,PH,0
U101365,25,9,117.18,153.12,70.51,1042.49,,1,standard,AE,0
U101366,226,10,117.28,363.69,37.78,380.57,2.0,1,standard,IN,0
U101367,431,6,,342.98,396.78,607.66,0.0,0,standard,Other,0
U101368,35,7,103.38,392.51,441.51,,1.0,1,standard,ZA,1
U101369,48,9,122.53,9.53,619.6,1025.14,0.0,1,standard,IN,0
U101370,639,7,586.79,849.14,144.38,876.83,1.0,1,premium,AE,0
U101371,35,11,225.61,1802.67,297.3,1637.97,0.0,1,standard,AE,0
U101372,346,2,151.95,336.4,454.98,1136.36,1.0,1,standard,AE,0
U101373,122,17,379.09,613.8,683.58,2057.93,1.0,1,premium,AE,0
U101374,51,12,341.22,480.98,556.46,1300.12,1.0,1,standard,IN,0
U101375,368,8,249.88,98.28,381.87,1173.71,,1,standard,AE,0
U101376,106,3,65.3,312.86,456.94,1263.74,0.0,1,standard,AE,1
U101377,130,9,333.21,166.68,458.28,183.43,0.0,1,standard,PH,0
U101378,80,9,420.22,285.01,238.47,1645.67,1.0,1,standard,AE,0
U101379,161,6,323.85,352.85,138.67,2777.02,1.0,1,premium,ID,0
U101380,32,6,212.97,376.03,223.49,253.33,,1,standard,AE,0
U101381,89,10,414.27,151.96,255.87,1735.76,1.0,0,standard,ID,0
U101382,627,3,233.42,377.27,6.86,1044.7,0.0,1,standard,IN,0
U101383,53,4,107.62,295.18,27.34,,,0,standard,AE,0
U101384,192,10,170.54,798.08,49.62,2989.87,2.0,1,standard,Other,0
U101385,70,6,267.13,590.49,884.28,888.56,0.0,1,standard,ID,0
U101386,267,12,494.91,687.48,55.94,2206.92,2.0,1,standard,IN,0
U101387,25,9,577.96,727.99,220.83,794.25,0.0,1,vip,AE,0
U101388,630,9,259.29,123.65,278.89,3937.81,0.0,1,standard,ID,0
U101389,108,10,291.28,569.3,277.9,1880.14,1.0,1,standard,ZA,0
U101390,48,6,183.53,117.48,152.3,3179.32,0.0,1,standard,IN,0
U101391,13,9,52.69,978.03,486.84,2360.19,0.0,0,premium,ID,0
U101392,33,7,109.55,560.3,280.16,943.61,1.0,1,standard,AE,1
U101393,132,12,253.46,108.43,148.95,2041.65,1.0,1,standard,ID,0
U101394,73,8,279.64,388.58,363.17,1744.24,0.0,1,premium,PH,0
U101395,317,10,258.18,142.32,837.36,1559.72,3.0,1,premium,AE,0
U101396,101,6,87.79,212.61,27.25,1511.1,0.0,1,standard,ID,0
U101397,51,11,371.48,445.54,148.18,3009.95,1.0,1,standard,IN,0
U101398,172,7,26.9,186.33,246.85,1733.53,1.0,1,vip,AE,0
U101399,220,6,504.47,262.19,211.18,174.52,2.0,1,standard,Other,0
U101400,32,8,401.28,740.9,396.07,2587.9,1.0,0,standard,IN,0
U101401,33,8,,285.61,79.93,282.41,0.0,1,standard,ID,1
U101402,6,8,128.33,125.8,181.43,3409.96,3.0,1,standard,IN,1
U101403,239,9,122.14,594.4,36.18,154.17,1.0,1,standard,IN,0
U101404,196,6,281.66,586.36,208.2,2237.67,1.0,1,standard,ID,0
U101405,115,12,117.86,390.32,231.12,2574.22,1.0,1,standard,ZA,0
U101406,334,5,736.99,1629.05,143.61,1526.32,1.0,1,standard,PH,0
U101407,294,6,703.33,251.2,61.92,926.05,1.0,1,standard,ZA,0
U101408,158,9,,808.03,44.69,3007.87,0.0,1,standard,ID,0
U101409,364,11,675.52,167.3,69.52,641.74,1.0,1,premium,PH,0
U101410,41,13,732.86,622.04,166.4,191.96,1.0,1,standard,ID,0
U101411,21,6,261.04,104.46,92.03,,0.0,1,standard,Other,0
U101412,56,11,353.75,611.09,272.34,2060.16,0.0,1,standard,ID,0
U101413,10,5,,263.16,411.22,1625.13,3.0,0,standard,IN,1
U101414,136,7,751.84,513.19,38.42,2663.43,0.0,1,standard,IN,0
U101415,496,6,384.04,404.49,162.28,231.93,2.0,1,standard,ID,0
U101416,7,10,419.9,578.51,149.73,1953.76,1.0,0,premium,IN,0
U101417,23,5,483.03,27.43,167.59,2497.29,0.0,1,standard,AE,0
U101418,108,6,160.33,293.02,151.85,1539.81,3.0,0,standard,IN,0
U101419,488,8,300.54,770.88,120.69,4445.16,1.0,1,premium,Other,0
U101420,68,6,530.27,856.81,160.51,,1.0,1,premium,IN,0
U101421,127,3,608.95,493.8,276.95,1500.15,1.0,1,vip,IN,0
U101422,7,6,458.99,793.93,284.73,1178.24,3.0,1,standard,PH,0
U101423,28,7,163.0,280.49,244.6,2923.33,1.0,0,premium,AE,1
U101424,776,11,110.83,175.63,108.71,3402.84,3.0,1,standard,PH,0
U101425,604,7,190.02,363.59,33.87,729.82,1.0,1,standard,ZA,0
U101426,1,9,495.08,409.72,257.19,570.27,1.0,1,standard,ID,0
U101427,545,4,37.58,469.34,213.75,1837.27,0.0,1,premium,AE,0
U101428,183,7,77.12,338.19,229.28,1354.12,0.0,1,standard,AE,0
U101429,364,9,86.74,343.13,888.52,2081.06,0.0,1,standard,AE,0
U101430,109,9,401.34,641.31,358.27,2058.17,0.0,1,standard,PH,0
U101431,130,6,258.83,138.79,189.31,1012.74,0.0,1,premium,Other,0
U101432,120,6,26.38,404.65,465.77,255.02,3.0,1,standard,ZA,0
U101433,197,7,835.07,494.51,247.75,1011.0,,1,standard,ID,0
U101434,27,7,299.86,187.44,346.71,776.06,1.0,1,standard,Other,0
U101435,5,6,297.15,258.03,196.83,,0.0,1,premium,PH,0
U101436,66,13,1187.22,1103.65,1.62,3011.91,0.0,1,standard,ZA,0
U101437,219,6,159.82,388.01,164.62,601.84,1.0,1,standard,AE,0
U101438,40,7,,1992.34,263.88,454.25,0.0,1,standard,IN,0
U101439,201,6,403.76,363.06,125.13,1440.31,2.0,0,standard,IN,1
U101440,630,10,783.12,668.85,302.6,925.09,0.0,1,standard,IN,0
U101441,17,2,128.72,61.19,123.41,2225.01,1.0,1,premium,IN,0
U101442,200,5,312.97,27.13,884.45,,1.0,1,standard,Other,0
U101443,105,8,625.21,118.79,260.76,1945.59,0.0,1,standard,ZA,1
U101444,364,5,295.93,737.21,188.67,1819.86,,1,premium,ZA,0
U101445,35,5,181.01,263.2,215.35,1715.33,0.0,1,vip,IN,0
U101446,212,8,377.47,57.42,101.66,,3.0,1,premium,IN,0
U101447,327,8,215.61,356.88,502.47,1524.93,1.0,0,standard,AE,0
U101448,520,6,223.08,681.46,73.78,1224.59,2.0,0,standard,ID,0
U101449,206,3,179.82,135.28,724.87,452.29,0.0,1,premium,AE,0
U101450,123,7,154.55,715.4,530.66,1706.61,0.0,1,premium,IN,0
U101451,173,8,586.69,81.72,80.42,,2.0,1,standard,AE,0
U101452,365,7,18.38,667.07,45.03,2310.56,0.0,1,premium,IN,0
U101453,152,10,203.98,174.77,87.64,581.8,1.0,1,standard,AE,0
U101454,5,13,98.68,912.31,632.77,818.83,0.0,1,vip,AE,0
U101455,481,9,151.82,1053.65,160.73,671.01,0.0,1,premium,Other,0
U101456,210,5,373.78,474.44,26.65,2487.87,0.0,1,standard,ZA,0
U101457,203,5,299.68,188.55,465.35,2205.52,0.0,1,premium,ID,0
U101458,43,6,393.62,2075.33,386.72,1901.21,1.0,1,standard,ID,0
U101459,193,14,148.74,160.57,339.8,900.01,2.0,0,premium,ZA,0
U101460,90,10,100.24,1164.29,810.68,1833.4,0.0,1,standard,ZA,0
U101461,189,9,102.25,1490.84,319.49,2404.63,1.0,1,premium,Other,0
U101462,20,9,57.71,490.57,533.49,1295.42,1.0,1,standard,AE,0
U101463,193,3,138.98,104.35,132.97,693.97,0.0,1,premium,PH,0
U101464,1339,4,181.15,455.68,277.5,1938.1,0.0,1,standard,Other,0
